Series Name,Series Code,Country Name,Country Code,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Rural population,SP.RUR.TOTL,Russian Federation,RUS,47384351,46607946,45831223,45054966,44336325,43620050,42902521,42367388,42049135,41712214,41358307,40990219,40686607,40391011,40068987,39738044,39385579,39296740,39368740,39489185,39533441,39518242,39512122,39509505,39459487,39400215,39340974,39226849,39068066,38908572,38737259,38515588,38295974,38085588,37896710,37767668,37686839,37635362,37587981,37552971,37531739,37508423,37465023,37393138,37292302,37147222,36938654,36697963,36372705
Rural population,SP.RUR.TOTL,Mexico,MEX,21132523,21384912,21626906,21857444,22070619,22280637,22485721,22664334,22790243,22937148,23036938,23124084,23195539,23247758,23279683,23294746,23303123,23303090,23356516,23491814,23620450,23743407,23858142,23960696,24114740,24293764,24463227,24622214,24740449,24803845,24860923,24908767,24950113,24981414,24994407,24996326,24983933,24963911,24965313,24986399,24997489,24984089,24947049,24889051,24817871,24731228,24609311,24461683,24278613
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,82.816,82.816,82.708,82.6,82.54,82.48,82.1,81.383,80.642,79.882,79.098,78.455,77.797,77.126,76.441,75.741,75.026,74.299,73.558,72.688,71.8,70.897,69.976,69.039,68.084,67.117,66.133,65.135,64.123,62.907,61.575,60.224,58.856,57.478,56.132,54.801,53.461,52.12,50.774,49.489,48.235,46.987,45.741,44.5,43.264,42.04,40.848,39.692,38.572
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,79.679,79.347,79.009,78.668,78.323,77.974,77.621,77.264,76.902,76.583,76.353,76.121,75.887,75.652,75.415,75.177,74.937,74.695,74.453,74.222,74.016,73.809,73.601,73.393,73.183,72.972,72.76,72.547,72.333,72.082,71.756,71.428,71.097,70.765,70.431,70.094,69.754,69.413,69.07,68.724,68.366,67.997,67.616,67.223,66.818,66.4,65.97,65.528,65.074
Rural population (% of total population),SP.RUR.TOTL.ZS,United States,USA,26.377,26.367,26.357,26.347,26.337,26.327,26.318,26.308,26.262,26.11,25.958,25.806,25.656,25.506,25.356,25.207,25.058,24.911,24.7,24.299,23.903,23.512,23.125,22.743,22.364,21.992,21.623,21.258,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,17.541,17.336
Rural population (% of total population),SP.RUR.TOTL.ZS,Indonesia,IDN,82.221,81.72,81.207,80.683,80.147,79.602,79.044,78.476,77.896,77.185,76.394,75.585,74.756,73.911,73.047,72.165,71.264,70.349,69.416,68.387,67.297,66.192,65.067,63.924,62.765,61.594,60.407,59.208,57.998,57.217,56.432,55.644,54.851,54.058,53.262,52.465,51.665,50.866,50.086,49.405,48.724,48.045,47.365,46.687,46.011,45.341,44.675,44.015,43.359
Rural population (% of total population),SP.RUR.TOTL.ZS,Pakistan,PAK,74.647,74.329,73.995,73.659,73.319,72.977,72.632,72.285,71.934,71.62,71.381,71.141,70.899,70.656,70.412,70.167,69.92,69.673,69.424,69.174,68.923,68.671,68.418,68.164,67.908,67.652,67.415,67.217,67.018,66.82,66.62,66.42,66.219,66.018,65.816,65.613,65.41,65.207,65.003,64.798,64.592,64.387,64.181,63.974,63.766,63.558,63.334,63.093,62.835
Rural population (% of total population),SP.RUR.TOTL.ZS,Nigeria,NGA,81.451,81.048,80.637,80.22,79.795,79.364,78.926,78.482,78.03,77.329,76.611,75.878,75.128,74.365,73.586,72.791,71.981,71.158,70.32,69.824,69.323,68.818,68.309,67.795,67.275,66.753,66.227,65.696,65.16,64.331,63.492,62.644,61.788,60.926,60.057,59.181,58.298,57.412,56.52,55.634,54.754,53.882,53.018,52.162,51.317,50.481,49.656,48.843,48.042
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,42.121,41.145,40.174,39.211,38.255,37.311,36.375,35.449,34.532,33.63,32.738,31.858,30.99,30.138,29.297,28.471,27.658,26.861,26.078,25.31,24.556,23.819,23.097,22.39,21.698,20.952,20.219,19.504,18.808,18.447,18.12,17.797,17.479,17.166,16.857,16.552,16.251,15.956,15.665,15.369,15.077,14.791,14.508,14.23,13.958,13.691,13.431,13.176,12.927
Rural population (% of total population),SP.RUR.TOTL.ZS,Bangladesh,BGD,91.779,91.447,90.966,90.164,89.299,88.37,87.371,86.299,85.149,84.199,83.788,83.369,82.94,82.504,82.059,81.605,81.141,80.67,80.189,79.743,79.39,79.034,78.672,78.307,77.936,77.562,77.182,76.798,76.41,75.904,75.244,74.571,73.886,73.191,72.483,71.763,71.032,70.291,69.538,68.775,68.007,67.238,66.465,65.692,64.917,64.142,63.368,62.595,61.823
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,35.922,35.131,34.348,33.573,32.806,32.05,31.302,30.695,30.249,29.807,29.369,28.934,28.503,28.077,27.654,27.235,26.819,26.602,26.606,26.611,26.615,26.619,26.624,26.628,26.633,26.637,26.641,26.646,26.65,26.654,26.659,26.627,26.582,26.537,26.492,26.447,26.402,26.358,26.313,26.268,26.209,26.137,26.05,25.95,25.836,25.708,25.567,25.413,25.246
Rural population (% of total population),SP.RUR.TOTL.ZS,Mexico,MEX,39.468,38.721,37.978,37.241,36.509,35.785,35.066,34.354,33.661,33.13,32.604,32.081,31.563,31.05,30.541,30.037,29.538,29.044,28.581,28.184,27.791,27.402,27.015,26.632,26.33,26.071,25.814,25.559,25.278,24.955,24.635,24.318,24.003,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269
Rural population growth (annual %),SP.RUR.TOTL.ZG,China,CHN,2.58785170502301,2.2833952811832,1.93546037813605,1.63572658046571,1.47467235262699,1.29006101413367,0.87640001330865,0.45676688750289,0.339541070309066,0.334046362936972,0.486379093579183,0.62871188358197,0.469834594276456,0.495456907530141,0.595274324416893,0.683647432382676,0.661580620450218,0.559447167139255,0.464975034515592,0.174643830516449,-0.00364702013121536,-0.116016198065801,-0.177318684644395,-0.261567331587744,-0.344790968545297,-0.40703713076191,-0.517399493786589,-0.654731362219618,-0.777935942516781,-1.18818624622676,-1.4701504963595,-1.59563906823514,-1.70378331818298,-1.78102663063287,-1.81124634089962,-1.87748985110646,-1.96321561084525,-2.04298504800307,-2.13347423873235,-2.01694146016743,-1.88820699865451,-1.95532000621928,-2.05726524272071,-2.16913010565563,-2.24377990247916,-2.26468849431265,-2.40869646259622,-2.51607966103332,-2.62426219856902
Rural population growth (annual %),SP.RUR.TOTL.ZG,India,IND,1.81412460466741,1.8336339064952,1.83131732301609,1.80592694708875,1.76953426138747,1.76183018443956,1.75919223159793,1.76254612690849,1.79159433828348,1.86021643634127,1.96002816361233,1.9543748863718,1.9548762840481,1.93821091064227,1.92150306376223,1.89485980030864,1.86452457318509,1.84575696979431,1.81663032375431,1.79114593207873,1.79641263614022,1.76777633999164,1.73864975391135,1.70886622884311,1.66489458760833,1.63052779509145,1.5966125749897,1.55616069849088,1.52676689585465,1.46083674520266,1.32347936158798,1.26611650860371,1.20833017897518,1.13606772155523,1.05120593337957,0.986740874111459,0.936148347296304,0.901135162197543,0.882227127882411,0.859388098356134,0.809906220369782,0.756345049371408,0.678467711413021,0.604876249225839,0.580751672950203,0.528079622185998,0.437831346957146,0.353054652520403,0.259976035283438
Rural population growth (annual %),SP.RUR.TOTL.ZG,United States,USA,1.03261839221807,0.916557524902912,0.875727250645759,0.9480373479402,0.912258490743726,0.967796112834577,1.02538047607355,1.065572372745,0.784584960237542,0.400952470198684,0.369463154438247,0.327097084926625,0.282860476837012,0.299753937179451,0.334331075505947,0.304464142782628,0.315139141363312,0.356039611103647,0.279027731366681,-0.300544208104832,-0.256236999797331,-0.330624269008791,-0.433368846491766,-0.474899093415709,-0.517077662960284,-0.473417401349692,-0.526404231035566,-0.554086373778248,-0.380113564334052,0.140997827475435,0.0815023117954436,0.010863083289361,0.0695993923250513,0.0733898148736528,0.108670280303657,0.0931570901609545,0.0856572616332229,0.0141332145804876,-0.0300018427486857,-0.17176717755585,-0.188989154899031,-0.265051290084759,-0.255415159548918,-0.284256234098651,-0.322855438046257,-0.453841679756109,-0.58325455730801,-0.695262032744607,-0.214372612154367
Rural population growth (annual %),SP.RUR.TOTL.ZG,Indonesia,IDN,2.09769858850157,1.99231356838659,1.93212069040142,1.87480261185292,1.82314665157219,1.77061097370128,1.72537887047225,1.68648493820871,1.63750555316395,1.42371929052314,1.27834496956519,1.2040868593151,1.10285968854372,0.972094464395246,0.820808535081843,0.709468816873068,0.624223167063887,0.543156969290056,0.443173058186507,0.248713572151371,0.103426232506639,0.0162232292743978,-0.0635242199008407,-0.138095998034315,-0.210911398378225,-0.280223477011577,-0.381014863773864,-0.504789531126257,-0.617724991448419,0.0543515589525928,-0.00794878221839306,-0.0681677865189616,-0.16215739371878,-0.195539090260988,-0.184132251238043,-0.195838086428318,-0.234400248415149,-0.287052163424895,-0.293803012152422,-0.113251252513019,-0.132049402144011,-0.190547111503866,-0.265945005435493,-0.330925450141075,-0.399583611930682,-0.460440473053417,-0.513557188930343,-0.550668037963445,-0.66123019904242
Rural population growth (annual %),SP.RUR.TOTL.ZG,Pakistan,PAK,2.28377354125318,2.37472837249965,2.40726549146172,2.49100672355053,2.57885613622152,2.64477573130682,2.70245752386537,2.96174311556896,3.58478561540852,3.98565887594665,3.80116412351753,3.29918037873864,2.81861119651916,2.91940879939081,3.19137214762755,3.1980390964421,3.15046591999461,3.01793043760086,2.93944696650542,2.86988796191957,2.26237403683392,2.19226014638404,2.53427400755038,2.58017300207134,2.66986716293922,2.56291355941961,2.54030134380281,2.56430935157091,2.779057589598,2.79619838163745,2.20909949222436,1.88872659077614,1.93207085039203,1.85449229618228,1.79206690149681,1.8326114380868,1.86901987188938,1.91832935977563,1.93923913260803,1.79496631192206,1.47955830510432,1.2190159406489,1.08872946898414,0.973505626353043,0.878393315952485,1.00140988138495,1.18411604998862,1.22673303764448,1.32326925171531
Rural population growth (annual %),SP.RUR.TOTL.ZG,Nigeria,NGA,1.83628703922543,1.93512317455535,2.06286359852873,2.21275045337008,2.30328890043891,2.40165543603849,2.46950798465602,2.47369921300236,2.48611953937696,2.10055522194806,1.96803414276503,1.54419494285001,1.47859304867649,1.70513387254997,1.5670094887765,1.49085536352528,1.46783098142411,1.46370132657283,1.44394942594776,1.85435454891668,1.80362266573274,1.82462812203853,1.83244825836086,1.80188074349077,1.75687778434752,1.74401917497933,1.72493302555202,1.73760041580477,1.7836438274653,1.37084950400258,1.37011882286592,1.34816686903345,1.31962976919545,1.28877758520349,1.25933556097018,1.24027100582821,1.21641038361248,1.19594102429087,1.1785006315676,1.18405869548734,1.15487899240033,1.09207876572077,1.01162455057474,0.913464953410725,0.873816577773756,0.884811748719733,0.848864759158052,0.797385079246609,0.787064592457904
Rural population growth (annual %),SP.RUR.TOTL.ZG,Brazil,BRA,0.117126781443666,0.0695538290917722,-0.00484846052329903,-0.068299644707561,-0.117159180951248,-0.142307525066539,-0.177617665218321,-0.221268091213986,-0.270185753366698,-0.31926208559137,-0.400067327246248,-0.476207759041288,-0.563911842501736,-0.649009724617873,-0.760704684181646,-0.858558409115792,-0.959248369284908,-1.04880333889721,-1.14848097768684,-1.25918630190686,-1.36579955653778,-1.43109907445699,-1.48792614762149,-1.54646474947845,-1.60896797366805,-1.9984477681958,-2.09279514553422,-2.18009688999099,-2.2669548714041,-0.617359074159737,-0.525705899714153,-0.612968047501196,-0.663582220558951,-0.689746255595067,-0.739114444438064,-0.793877848081816,-0.847965868051265,-0.878802894448918,-0.901181005135072,-0.979055214432554,-1.01786502743142,-1.0468043591781,-1.07403335751472,-1.08878678846119,-1.11870378405634,-1.13915100763531,-1.12355295989964,-1.15073982289135,-1.24270864747937
Rural population growth (annual %),SP.RUR.TOTL.ZG,Bangladesh,BGD,1.06131874365146,2.19749233829605,1.97529577319106,1.48849225287996,1.25972801479299,1.22940987969747,1.22781091544746,1.11320849340528,1.09664698180151,1.49461489314388,2.25882865440994,2.27182611557926,2.18093354017721,2.03238062908686,1.84062345847081,1.67762374874923,1.59404619185573,1.54222105461823,1.52801794668689,1.37880522022428,1.39687879031601,1.46139291123872,1.45871546265931,1.40166398803654,1.27843818610936,1.30670344988785,1.38501028783593,1.41630696963792,1.39902156559806,1.23483329589738,0.984705256650765,0.848089274087113,0.738358497817813,0.572885342328083,0.238549009269625,0.0528136050155117,-0.136020608133853,-0.168577919432956,0.0645107169283451,0.115633330046254,0.120604693037249,0.129949392504695,0.0896526489188395,0.0212277955314945,0.044032798665972,0.0487081704032747,-0.0526580264367449,-0.114188087127414,-0.0967835771610243
Rural population growth (annual %),SP.RUR.TOTL.ZG,Russian Federation,RUS,-1.62936457959875,-1.65209848939372,-1.68054578749137,-1.7082372688622,-1.60788925735923,-1.62874114438896,-1.65863182598419,-1.25516734299996,-0.754009988789848,-0.80448278621776,-0.852069150256464,-0.89398188250237,-0.743450531322743,-0.729171174496763,-0.800461664048992,-0.829362758702881,-0.890928190724947,-0.225817029494606,0.183053659890429,0.305473656985464,0.112008438258994,-0.0384533247376569,-0.0154877181439611,-0.00662350321123714,-0.126677586789367,-0.15032268613282,-0.150470197185952,-0.290513535715791,-0.405602886683252,-0.40908207000446,-0.441268451311265,-0.573885926521435,-0.57182692996732,-0.550883031305645,-0.497164192230186,-0.34109082376747,-0.214245733307682,-0.136684821555944,-0.125974210600932,-0.0931848788218429,-0.0565547914240125,-0.0621427249859369,-0.115774336550223,-0.192056607150943,-0.270028699759648,-0.389793421285432,-0.563045379936593,-0.653728720814972,-0.890261871520421
Rural population growth (annual %),SP.RUR.TOTL.ZG,Mexico,MEX,1.23201687882215,1.18723984451569,1.12525610257744,1.060336235771,0.97057169781358,0.947073831652795,0.916248021558123,0.791201391728,0.554000632453913,0.642527387593965,0.434114804224875,0.37757441129095,0.308530389732519,0.224872157568231,0.137230865588242,0.0646835649888235,0.035954434269261,-0.000141612020693165,0.229003319694905,0.57760170386002,0.546084219891672,0.519202970375904,0.482065078137217,0.428927851536504,0.640845055227855,0.739642010648398,0.695135934004566,0.647799236365219,0.47904719447882,0.255916592938472,0.229853183366403,0.192261654584404,0.165852138987129,0.125375713425252,0.0519971459508111,0.00767742293733663,-0.0495915807638654,-0.0801716329234399,0.00561594949030489,0.0844255398191388,0.0443742999023132,-0.0536197569474473,-0.14836436050933,-0.232755075873282,-0.286398939182374,-0.349726191024019,-0.494186932664228,-0.601693315554462,-0.751209475255459
Urban population,SP.URB.TOTL,China,CHN,148131235,151552570,155688522,159452730,162497601,165293316,171153535,180399661,189947471,199949784,210823843,220472140,230206255,240414890,251325056,262976051,275121076,287504237,300165618,314301034,328521540,342961393,357836540,373035157,388593258,404485562,420606126,436766058,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,679390629,700996454,722694421,744357517,765822300,787376534,809246214,829760595,848982855,866810508
Urban population,SP.URB.TOTL,India,IND,118438504,123114078,127986735,133010186,138180350,143540276,149104062,154888632,160953420,166932604,172426704,178095921,183956909,189973343,196158550,202485214,208957670,215601807,222374415,229151406,235824041,242620668,249539704,256565748,263686524,270911166,278238779,285648480,293168849,301227098,310207535,319267849,328414552,337558628,346659205,355789232,364989009,374274816,383721793,393333604,403171286,413200994,423338709,433595954,444186310,455009748,465871825,476786386,487702168
Urban population,SP.URB.TOTL,United States,USA,154531732,156034954,157488501,159070594,160611122,162256678,164005080,165847531,167551171,169552427,171528659,173459636,175321738,177239105,179244877,181215212,183232441,185333919,187966119,191509147,195199459,198806845,202278113,205718394,209146726,212694273,216206090,219721677,223069137,225792302,228400290,230876596,233532722,236200507,238999326,241795278,244607104,247276259,249849720,252208133,254614421,256953576,259430732,261950744,264473000,266788716,268844029,270737596,274032053
Urban population,SP.URB.TOTL,Indonesia,IDN,21602222,22796816,24044741,25346457,26706459,28120997,29600552,31143740,32753065,34607238,36643277,38768728,40979080,43253395,45587030,47993494,50487614,53060220,55711776,58598245,61664259,64822542,68094384,71481045,74981531,78589432,82296223,86069860,89914698,92887214,95899743,98949418,102009016,105117659,108337481,111639888,115006628,118403751,121798233,125020092,128304189,131589503,134866535,138129702,141370295,144572428,147754731,150925974,153983073
Urban population,SP.URB.TOTL,Pakistan,PAK,15848050,16502763,17202091,17945333,18738313,19578462,20468344,21453445,22627948,23915883,25135552,26284885,27356065,28499348,29771009,31101229,32476726,33866278,35289006,36745692,38030534,39332499,40818200,42379280,44041395,45717515,47403389,49074335,50914288,52828442,54497125,56037189,57646810,59255126,60871443,62558385,64313863,66149573,68053241,69912136,71597051,73126866,74593651,76003799,77368591,78853074,80566744,82410851,84437669
Urban population,SP.URB.TOTL,Nigeria,NGA,10790664,11296424,11842010,12431990,13064213,13741441,14463791,15224051,16027431,17043012,18100295,19141190,20230276,21427079,22664317,23955943,25315578,26749243,28259591,29477534,30732846,32047445,33420099,34841820,36310411,37832154,39409892,41060367,42801631,44997399,47308171,49728233,52257527,54895345,57649638,60532139,63546553,66691001,69982300,73409645,76952556,80580193,84275849,88019904,91848722,95817238,99876265,104004479,108242753
Urban population,SP.URB.TOTL,Brazil,BRA,58570303,61013156,63515692,66077956,68713852,71427775,74227713,77104429,80059759,83074041,86139144,89250599,92396644,95559465,98732041,101904694,105079629,108248215,111405219,114526991,117617792,120701843,123798812,126904246,130010387,133232801,136457266,139649517,142795391,145337135,147774310,150126745,152434477,154731704,156991180,159201638,161361139,163480329,165594717,167726203,169827068,171885100,173941724,175989923,177986118,179958546,181939117,183878366,185636418
Urban population,SP.URB.TOTL,Bangladesh,BGD,5700993,6085016,6590105,7347526,8173432,9087425,10104153,11222236,12464409,13613326,14356591,15141773,15956941,16789004,17630934,18485183,19366087,20275947,21227021,22129321,22933180,23779377,24658344,25552909,26449632,27383162,28374290,29409654,30476706,31727320,33207655,34711400,36243549,37777256,39247175,40699664,42125647,43585126,45202909,46903386,48658361,50463354,52301622,54148316,56057220,58016080,59960707,61911343,63916296
Urban population,SP.URB.TOTL,Russian Federation,RUS,84524649,86061054,87600777,89145034,90810675,92479950,94157479,95659612,96960865,98228786,99464693,100677781,102058393,103466989,104825013,106169956,107471421,108424260,108600667,108905031,109004756,108940535,108895790,108866282,108700642,108515146,108329810,107987927,107528803,107067910,106569238,106133030,105771342,105433226,105152927,105037446,105055527,105149987,105261487,105407937,105669982,105998572,106354644,106703732,107050095,107349517,107539205,107708298,107700434
Urban population,SP.URB.TOTL,Mexico,MEX,32410913,33843291,35318974,36834438,38381924,39981868,41638276,43308578,44914943,46296621,47619845,48956226,50294115,51624248,52944682,54258758,55588892,56930659,58363912,59859781,61372714,62905040,64456282,66008876,67471815,68889330,70304057,71712596,73132993,74590443,76056158,77520574,78995700,80460988,81892383,83306647,84700556,86085517,87567088,89164082,90758420,92306597,93808838,95260846,96701350,98108030,99404550,100623628,101719689
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,17.184,17.184,17.292,17.4,17.46,17.52,17.9,18.617,19.358,20.118,20.902,21.545,22.203,22.874,23.559,24.259,24.974,25.701,26.442,27.312,28.2,29.103,30.024,30.961,31.916,32.883,33.867,34.865,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,20.321,20.653,20.991,21.332,21.677,22.026,22.379,22.736,23.098,23.417,23.647,23.879,24.113,24.348,24.585,24.823,25.063,25.305,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,73.623,73.633,73.643,73.653,73.663,73.673,73.682,73.692,73.738,73.89,74.042,74.194,74.344,74.494,74.644,74.793,74.942,75.089,75.3,75.701,76.097,76.488,76.875,77.257,77.636,78.008,78.377,78.742,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Indonesia,IDN,17.779,18.28,18.793,19.317,19.853,20.398,20.956,21.524,22.104,22.815,23.606,24.415,25.244,26.089,26.953,27.835,28.736,29.651,30.584,31.613,32.703,33.808,34.933,36.076,37.235,38.406,39.593,40.792,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pakistan,PAK,25.353,25.671,26.005,26.341,26.681,27.023,27.368,27.715,28.066,28.38,28.619,28.859,29.101,29.344,29.588,29.833,30.08,30.327,30.576,30.826,31.077,31.329,31.582,31.836,32.092,32.348,32.585,32.783,32.982,33.18,33.38,33.58,33.781,33.982,34.184,34.387,34.59,34.793,34.997,35.202,35.408,35.613,35.819,36.026,36.234,36.442,36.666,36.907,37.165
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nigeria,NGA,18.549,18.952,19.363,19.78,20.205,20.636,21.074,21.518,21.97,22.671,23.389,24.122,24.872,25.635,26.414,27.209,28.019,28.842,29.68,30.176,30.677,31.182,31.691,32.205,32.725,33.247,33.773,34.304,34.84,35.669,36.508,37.356,38.212,39.074,39.943,40.819,41.702,42.588,43.48,44.366,45.246,46.118,46.982,47.838,48.683,49.519,50.344,51.157,51.958
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,57.879,58.855,59.826,60.789,61.745,62.689,63.625,64.551,65.468,66.37,67.262,68.142,69.01,69.862,70.703,71.529,72.342,73.139,73.922,74.69,75.444,76.181,76.903,77.61,78.302,79.048,79.781,80.496,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bangladesh,BGD,8.221,8.553,9.034,9.836,10.701,11.63,12.629,13.701,14.851,15.801,16.212,16.631,17.06,17.496,17.941,18.395,18.859,19.33,19.811,20.257,20.61,20.966,21.328,21.693,22.064,22.438,22.818,23.202,23.59,24.096,24.756,25.429,26.114,26.809,27.517,28.237,28.968,29.709,30.462,31.225,31.993,32.762,33.535,34.308,35.083,35.858,36.632,37.405,38.177
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,64.078,64.869,65.652,66.427,67.194,67.95,68.698,69.305,69.751,70.193,70.631,71.066,71.497,71.923,72.346,72.765,73.181,73.398,73.394,73.389,73.385,73.381,73.376,73.372,73.367,73.363,73.359,73.354,73.35,73.346,73.341,73.373,73.418,73.463,73.508,73.553,73.598,73.642,73.687,73.732,73.791,73.863,73.95,74.05,74.164,74.292,74.433,74.587,74.754
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,60.532,61.279,62.022,62.759,63.491,64.215,64.934,65.646,66.339,66.87,67.396,67.919,68.437,68.95,69.459,69.963,70.462,70.956,71.419,71.816,72.209,72.598,72.985,73.368,73.67,73.929,74.186,74.441,74.722,75.045,75.365,75.682,75.997,76.308,76.616,76.92,77.222,77.52,77.815,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731
Urban population growth (annual %),SP.URB.GROW,China,CHN,1.83083167159415,2.28339576291405,2.69247959731461,2.38901572313462,1.89157239197393,1.70583298538571,3.48394507218723,5.26137093097064,5.15728370456645,5.13186895071821,5.29566624595188,4.47484202161229,4.3204330245138,4.33904712359308,4.4381005931631,4.5315822084455,4.51483099420354,4.4026320383107,4.30967848070248,4.60168513214318,4.42511729026799,4.30154774283787,4.24584059723498,4.15963799418302,4.08605174394273,4.00828550795805,3.90807856569896,3.77008872976608,3.64925271115854,4.05956575767596,4.19800114764631,4.07840352649768,3.97537212954358,3.88247297575862,3.67472809325703,3.51125555182775,3.43395768889026,3.33810246782671,3.25536549409244,3.12337717694482,3.13065659552565,3.048365006284,2.95349744191833,2.84287054779151,2.77564176920889,2.739663820353,2.50340050353808,2.29017723362897,2.07814005779212
Urban population growth (annual %),SP.URB.GROW,India,IND,3.86469644167469,3.87175166729346,3.8815236778261,3.84990860184592,3.81340042301804,3.80559488235445,3.80288000513107,3.80618905859281,3.84086509078168,3.64751557445444,3.23820797275063,3.2350045343625,3.23792527950017,3.21822223527373,3.20394984780465,3.17436058011846,3.14648289697299,3.13015246948337,3.09292950298242,3.00204313641317,2.87029912975867,2.84132486628544,2.81188501838838,2.77669224503314,2.73760292767491,2.70299778766113,2.66886958951842,2.62823016605726,2.59867555250261,2.71157391943668,2.93770825491266,2.87888612843243,2.82462858995052,2.74625194074982,2.66029713783098,2.59963313831962,2.55287302199413,2.51230889183139,2.49274628981713,2.47403243101329,2.47033820164956,2.45726439138516,2.42384462717953,2.39405297719892,2.41309726336112,2.407475136258,2.35916997461045,2.31580198477658,2.26363455707273
Urban population growth (annual %),SP.URB.GROW,United States,USA,1.08410628926962,0.968058589105531,0.927239982306409,0.999564503181063,0.963796080842526,1.01934615261149,1.07178895113162,1.1171475381994,1.02199247812023,1.18733797133269,1.15881776860062,1.11945662708531,1.06778620152612,1.08769078654837,1.12532022077028,1.09324426439828,1.10701747375615,1.14036493918274,1.41025628541903,1.86738439894312,1.90863299657144,1.83118227604993,1.7309822295661,1.68646666337335,1.65278297800739,1.68197526681483,1.63762765741403,1.61295677155673,1.51201139138713,1.21338042170418,1.14841884658312,1.07836038438036,1.14388530085121,1.13588459113456,1.17796815968651,1.16306776101756,1.15618567133535,1.08529029428822,1.03534480069191,0.93950541093758,0.94956550837067,0.914510413562637,0.95943078191871,0.966674782180289,0.958268060593122,0.871785260117191,0.767437430461766,0.701867775195684,1.20950099475043
Urban population growth (annual %),SP.URB.GROW,Indonesia,IDN,5.14436264806077,5.38246973160453,5.32954261157117,5.27226537543276,5.22664893072496,5.16110752429476,5.12764882988017,5.08202521510349,5.03832835326425,5.50663054493325,5.71671226417467,5.63839686922389,5.54477503113762,5.40140348238266,5.25475188309665,5.14422138166778,5.06625788170092,4.9699456078895,4.87640479493973,5.05132044291076,5.09997450757328,4.99489208309661,4.92413295587967,4.85375668638151,4.78095202193039,4.69954075917009,4.60879760864385,4.48340785212608,4.3702128806786,3.25245836016092,3.19172975254904,3.13054882618811,3.0452411261964,3.00190831666375,3.01708943811632,3.00272263603897,2.9711356042071,2.91106412062858,2.82654450900766,2.61086126042535,2.59294607419067,2.5283330144614,2.45984085200218,2.39074535293767,2.31895402779747,2.23979602121327,2.17730622664563,2.12358021200536,2.00532025898625
